activity_type,sum,count,score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,final_result,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,id_student,study_method_preference,kmeans_cluster
forumng,2736,1359,81.11111111111111,F,Wales,Lower Than A Level,30-40%,0-35,0.0,Y,Pass,finished,didn't withdraw,1361.857142857143,-27.77777777777778,81.11111111111111,0.1614445034519384,0.0,-6.239316239316239,0.0,2621.1111111111118,33.02135881893487,-0.0317460317460317,1.5,7.0,-0.4838709677419355,690057,Collaborative,1
forumng,9080,2576,76.5,F,Ireland,A Level or Equivalent,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,9334.222222222224,-0.25,9.19592391304348,0.4688145394465097,0.0,-5.464285714285714,116677.77777777778,2803.625,197.73901960615763,2.555555555555556,9.084507042253522,9.0,-0.2816901408450704,690062,Collaborative,0
forumng,159,78,40.0,F,Wales,Lower Than A Level,0-10%,35-55,0.0,Y,Fail,finished,didn't withdraw,447.57142857142856,-4.0,40.0,0.0844397238449283,0.0,-40.0,0.0,160.0,24.294816221533665,0.0,10.166666666666666,7.0,0.0,690065,Offline Content,3
forumng,21468,4920,68.33333333333333,M,London Region,Lower Than A Level,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,10881.181818181818,-20.58333333333333,43.440170940170944,0.6045961473470767,0.0,-2.277777777777778,90676.51515151517,4570.5,244.79869507483093,1.25,6.358778625954199,11.0,-0.2137404580152671,690075,Collaborative,5
forumng,8215,2305,77.4,F,Ireland,Lower Than A Level,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,24258.555555555555,-1.2,22.83831168831169,0.6967769296013571,0.0,4.3,485171.1111111111,1794.6,271.0770232337158,4.022222222222222,20.363636363636363,9.0,-0.75,690089,Informational,0
forumng,13632,3252,92.5,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0.0,N,Distinction,finished,didn't withdraw,69648.3,-1.0,3.7799188640973633,1.266914498141264,0.0,-4.204545454545455,1741207.5,1901.25,472.42892288627615,3.325,39.94871794871795,10.0,-0.3076923076923077,690095,Offline Content,0
forumng,11930,2640,64.6,F,Ireland,A Level or Equivalent,40-50%,35-55,0.0,N,Pass,finished,didn't withdraw,31960.33333333333,1.0,22.20930735930736,1.011874469889737,0.0,3.8,639206.6666666666,1507.4,371.5460464686237,4.044444444444444,27.545454545454543,9.0,-1.25,690116,Informational,0
externalquiz,2982,1092,88.16666666666667,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,2230.375,0.3333333333333333,6.826340326340326,0.237118320610687,0.0,-1.836805555555556,37172.91666666666,2160.1666666666665,83.87747523062333,3.6458333333333335,5.638297872340426,8.0,-0.0638297872340425,690133,Collaborative,4
externalquiz,10525,4220,79.6,F,Scotland,HE Qualification,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,60099.55555555556,-1.0,6.927505827505827,0.8927056827820187,0.0,-2.094736842105263,901493.3333333334,1838.6,341.9537596479585,2.8222222222222224,19.84090909090909,9.0,-0.5454545454545454,690168,Informational,0
externalquiz,4704,2682,91.83333333333331,M,East Anglian Region,HE Qualification,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,6882.222222222223,-1.8333333333333333,6.858585858585859,0.3324851569126378,0.0,-3.1666666666666665,114703.70370370372,2520.0,73.8848330407474,3.314814814814815,4.339622641509434,9.0,0.2641509433962264,690192,Collaborative,4
dataplus,46320,10992,90.75,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0.0,N,Distinction,finished,didn't withdraw,51986.07692307692,-19.0,53.74560778727446,1.103803259937089,0.0,-2.213414634146341,433217.3076923077,7119.75,441.7541213413683,0.8974358974358975,9.574193548387097,13.0,0.0193548387096774,690198,Interactive,2
forumng,3325,920,58.0,F,South Region,A Level or Equivalent,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,3923.1111111111113,0.0,2.974386724386725,0.2820186598812553,0.0,-1.2083333333333333,78462.22222222222,1304.2,105.794015602839,4.044444444444444,7.90909090909091,9.0,1.681818181818182,690211,Informational,4
externalquiz,3840,2110,80.0,M,North Region,HE Qualification,10-20,35-55,0.0,N,Fail,finished,didn't withdraw,6922.666666666667,0.0,6.738927738927739,0.3256997455470737,0.0,-3.636363636363636,103840.0,1844.6,81.89655337403067,2.8,5.0227272727272725,9.0,-0.2272727272727272,690225,Informational,4
forumng,11296,2712,87.75,F,Scotland,HE Qualification,80-90%,0-35,0.0,N,Distinction,finished,didn't withdraw,55077.55555555556,-1.25,3.616125760649088,1.1664601404378356,0.0,-2.8306451612903225,1376938.888888889,1622.0,395.07793886495074,3.7222222222222223,36.62857142857143,9.0,-0.1428571428571428,690241,Offline Content,0
forumng,1436,414,85.0,M,South East Region,Lower Than A Level,60-70%,0-35,0.0,N,Withdrawn,unfinished,normal withdrawal,2405.090909090909,-1.0,6.296296296296296,0.2426495437647854,0.0,-2.125,30063.636363636364,976.0,78.36920059392976,1.2727272727272727,12.333333333333336,11.0,0.2857142857142857,690296,Offline Content,4
externalquiz,66,29,65.0,M,North Western Region,A Level or Equivalent,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,112.0,0.0,10.833333333333334,0.0503816793893129,0.0,-1.3541666666666667,560.0,195.0,15.006665185843255,0.0,8.75,5.0,0.0,690298,Offline Content,3
forumng,4340,1315,73.4,M,Wales,Lower Than A Level,60-70%,35-55,0.0,N,Pass,finished,didn't withdraw,8368.888888888889,-1.4,22.704834054834052,0.368108566581849,0.0,-1.5291666666666666,167377.77777777778,1706.4,145.02437969896891,4.266666666666667,10.568181818181818,9.0,-0.9090909090909092,690318,Informational,0
forumng,4790,1005,68.6,F,Wales,HE Qualification,90-100%,35-55,0.0,N,Pass,finished,didn't withdraw,8669.285714285714,-6.8,22.3005772005772,0.5223555070883316,0.0,-1.4291666666666665,173385.7142857143,1246.4,172.94884365328497,5.0,15.088235294117649,7.0,-0.8823529411764706,690319,Informational,0
forumng,2310,640,68.6,F,London Region,Post Graduate Qualification,20-30%,35-55,0.0,N,Distinction,finished,didn't withdraw,2506.428571428572,-2.0,3.5444444444444443,0.2519083969465649,0.0,-5.276923076923077,50128.57142857143,1201.8,83.70290598652018,5.285714285714286,7.411764705882353,7.0,2.4705882352941178,690359,Informational,4
forumng,47697,12400,81.66990291262135,M,Scotland,Lower Than A Level,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,106769.7572815534,1.4854368932038835,9.34212184677571,1.732871402134165,0.0,-2.239417197141703,1291780.3398058251,4222.407766990291,608.1345905165672,1.3495145631067962,22.166666666666668,10.0,-0.1274509803921568,690365,Collaborative,5
forumng,1700,576,57.5,M,South Region,A Level or Equivalent,90-100%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,1581.875,-3.25,3.4884559884559887,0.202767175572519,0.0,-1.9827586206896552,25705.46875,921.5,53.190922097181065,4.375,3.967741935483871,8.0,2.548387096774193,690366,Offline Content,4
forumng,4156,1248,79.75,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,10533.625,-2.75,3.2489858012170383,0.4828066914498141,0.0,-2.1554054054054053,263340.625,1317.0,151.3026767773789,4.28125,15.258064516129032,8.0,0.0967741935483871,690370,Offline Content,0
forumng,18766,3432,79.45454545454545,M,Scotland,HE Qualification,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,13658.625,-13.545454545454543,55.8078218078218,0.7927509293680298,0.0,-2.8376623376623376,93126.98863636365,3560.909090909091,261.5266079515938,-0.75,8.011494252873563,8.0,-0.3448275862068966,690382,Collaborative,5
forumng,5225,1615,56.4,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,9069.625,-4.4,3.127994227994228,0.4985687022900763,0.0,-1.175,181392.5,1137.6,121.40411168215569,4.925,8.538461538461538,8.0,1.4615384615384617,690384,Informational,4
forumng,25008,5784,92.75,F,Scotland,A Level or Equivalent,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,62762.55555555556,1.125,10.465625,1.2912019826517969,0.0,-5.455882352941177,784531.9444444445,3383.875,613.3067150786493,2.583333333333333,28.35211267605634,9.0,0.0140845070422535,690404,Collaborative,0
forumng,1302,400,28.0,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,2926.4444444444443,-1.5,3.0,0.2760814249363867,0.0,-1.1666666666666663,14632.222222222224,252.5,69.27523961365569,1.7777777777777777,10.882352941176473,9.0,3.176470588235294,690430,Offline Content,4
forumng,1454,289,52.766666666666666,M,North Region,Lower Than A Level,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,984.2,0.9333333333333332,8.845179738562091,0.180173482032218,0.0,-2.3984848484848484,7266.2,886.1333333333333,82.35823068108942,0.4,9.448275862068966,9.0,-0.9655172413793104,690439,Offline Content,3
forumng,18870,4065,53.0,F,Scotland,A Level or Equivalent,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,85917.5,-0.8,2.773809523809524,1.4404580152671755,0.0,-1.3947368421052633,1718350.0,1325.7,623.9615372761368,3.68,41.755102040816325,10.0,1.3673469387755102,690469,Informational,0
homepage,68,36,12.5,F,London Region,Lower Than A Level,10-20,35-55,0.0,N,Fail,finished,didn't withdraw,41.0,24.5,12.5,0.0315985130111524,0.0,-12.5,0.0,60.0,3.1622776601683795,12.0,1.1428571428571428,4.0,-2.142857142857143,690471,Offline Content,4
forumng,30412,4816,73.97,M,Scotland,A Level or Equivalent,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,30144.0,1.5,6.103641218606383,1.1305576208178438,0.0,-2.641785714285714,418036.0,3396.62,485.42217967996936,1.45,15.636363636363637,10.0,0.1616161616161616,690507,Collaborative,5
forumng,13564,3468,87.25,M,North Region,Lower Than A Level,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,67595.2,0.25,3.5502028397565923,1.2605947955390335,0.0,-2.18125,1689880.0,1788.25,415.057722275484,3.375,31.53846153846154,10.0,0.0769230769230769,690525,Offline Content,0
homepage,61,32,100.0,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0.0,N,Fail,finished,didn't withdraw,124.25,-4.0,100.0,0.058206106870229,0.0,-3.225806451612903,0.0,250.0,5.909032633745278,0.0,4.333333333333333,4.0,0.0,690548,Offline Content,3
forumng,3420,1040,78.25,M,Wales,HE Qualification,60-70%,0-35,0.0,N,Pass,finished,didn't withdraw,8634.111111111111,-3.25,3.2946247464503045,0.3531598513011152,0.0,-11.178571428571429,215852.77777777775,1463.25,156.92181856853796,3.7222222222222223,14.54285714285714,9.0,-1.3142857142857145,690553,Offline Content,0
homepage,16,9,1.0,F,North Region,Lower Than A Level,20-30%,0-35,0.0,N,Withdrawn,unfinished,normal withdrawal,10.0,-8.0,1.0,0.015267175572519,0.0,-0.032258064516129,0.0,2.5,1.4142135623730951,0.0,1.0,4.0,0.0,690554,Offline Content,3
homepage,406,22,55.0,F,South East Region,Lower Than A Level,70-80%,35-55,0.0,N,Fail,finished,didn't withdraw,524.5,19.0,55.0,0.3773234200743494,0.0,-55.0,0.0,137.5,182.49657531033287,0.0,124.0,4.0,0.0,690556,Offline Content,3
forumng,11349,2943,90.88888888888889,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0.0,N,Pass,finished,didn't withdraw,16197.5,-38.44444444444444,90.88888888888889,0.7812887236679059,0.0,-11.36111111111111,0.0,2525.6666666666665,171.7490215840961,1.5185185185185186,9.037735849056604,6.0,-0.3773584905660377,690579,Collaborative,1
forumng,155,86,60.0,M,North Western Region,Lower Than A Level,80-90%,0-35,0.0,N,Fail,finished,didn't withdraw,382.57142857142856,0.0,4.444444444444445,0.0823154540626659,0.0,-2.2222222222222223,4782.142857142857,240.0,16.15991513414774,0.0,6.666666666666667,7.0,0.0,690585,Offline Content,3
forumng,10368,2428,87.5,M,South West Region,A Level or Equivalent,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,37631.88888888889,-7.25,3.6014198782961464,1.0706319702602232,0.0,-2.5,940797.2222222222,1622.5,298.53776980476016,3.861111111111111,24.457142857142856,9.0,-0.2857142857142857,690586,Offline Content,0
forumng,5232,1928,33.625,F,Scotland,A Level or Equivalent,40-50%,0-35,0.0,N,Fail,finished,didn't withdraw,3706.75,2.625,5.397841183574879,0.303903345724907,0.0,-1.4010416666666667,46334.375,1124.5,86.56074112876985,3.0,4.253968253968254,8.0,-0.8412698412698413,690589,Collaborative,4
forumng,41316,11676,85.83333333333333,M,Scotland,HE Qualification,70-80%,0-35,0.0,N,Pass,finished,didn't withdraw,58846.0,-62.333333333333336,54.78216999050332,1.0666047087980173,0.0,-3.901515151515152,490383.3333333333,6240.833333333333,463.0626156514753,1.1388888888888888,11.475524475524477,12.0,-0.1048951048951049,690628,Interactive,2
forumng,15840,3756,86.41666666666667,M,East Midlands Region,HE Qualification,60-70%,0-35,0.0,N,Distinction,finished,didn't withdraw,6370.181818181818,-13.166666666666666,51.55792972459639,0.4460966542750929,0.0,-2.3355855855855854,53084.84848484849,5745.333333333333,171.18892737254305,0.7727272727272727,3.84732824427481,11.0,-0.0534351145038167,690635,Collaborative,5
homepage,9310,2422,83.71428571428571,M,London Region,A Level or Equivalent,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,13910.285714285714,1.1428571428571428,10.25103519668737,0.7063197026022304,0.0,-2.4621848739495795,155000.32653061225,2096.5714285714284,229.03329452287068,2.7755102040816326,14.416666666666666,7.0,0.1666666666666666,690644,Collaborative,0
externalquiz,760,258,55.0,M,Wales,HE Qualification,60-70%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,1412.25,-1.0,7.083333333333333,0.1812977099236641,0.0,-6.875,10591.875,467.5,50.464508980734834,1.3125,9.333333333333334,8.0,0.0,690669,Offline Content,4
forumng,3876,1068,97.66666666666669,M,North Region,Lower Than A Level,10-20,35-55,0.0,N,Withdrawn,unfinished,late withdrawal,3628.714285714286,7.0,12.387882447665058,0.343069569835369,0.0,-4.4393939393939394,42335.0,2100.0,127.84103805293886,3.7142857142857135,9.341463414634148,7.0,-0.048780487804878,690695,Collaborative,4
externalquiz,6600,3240,81.16666666666667,M,Scotland,HE Qualification,40-50%,0-35,0.0,N,Distinction,finished,didn't withdraw,12324.444444444443,-2.833333333333333,5.88986013986014,0.4664970313825275,0.0,-1.9796747967479675,205407.40740740745,2220.5,121.94998459261228,3.111111111111111,6.358490566037736,9.0,0.490566037735849,690711,Collaborative,0
forumng,7080,1464,85.5,M,West Midlands Region,No Formal quals,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,17269.11111111111,1.0,3.508113590263692,0.731102850061958,0.0,-2.310810810810811,431727.77777777775,1590.0,232.0856984576418,3.8055555555555554,21.17142857142857,9.0,-0.4857142857142856,690724,Offline Content,0
forumng,63924,16710,96.78571428571428,M,South West Region,HE Qualification,70-80%,55<=,0.0,N,Distinction,finished,didn't withdraw,211898.53968253967,-14.071428571428571,9.58470273687665,1.9047740666118032,0.0,-2.443839943839944,3075959.523809524,6241.5,792.0980747356983,1.261904761904762,23.488,11.0,-0.16,690733,Interactive,5
dataplus,84996,22416,95.08333333333331,F,Scotland,HE Qualification,80-90%,35-55,0.0,N,Distinction,finished,didn't withdraw,192466.07142857145,-61.66666666666666,56.94527540360873,1.8807753584705256,0.0,-4.527777777777778,1603883.9285714286,8032.666666666667,867.8792209592286,0.9642857142857144,19.8622754491018,14.0,-0.0059880239520958,690746,Interactive,2
forumng,863,199,64.33333333333333,M,South Region,Lower Than A Level,40-50%,0-35,0.0,N,Fail,finished,didn't withdraw,660.952380952381,1.0,12.669281045751635,0.1527704018410338,0.0,-1.8002645502645502,7168.238095238095,763.6666666666666,50.80541778383951,0.5714285714285714,8.75,7.0,-1.95,690763,Offline Content,3
forumng,6525,1340,66.6,F,South East Region,HE Qualification,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,11208.111111111111,-1.8,22.361183261183264,0.5534351145038168,0.0,-1.8,224162.22222222225,1553.6,224.78878975607307,4.066666666666666,15.704545454545457,9.0,-1.1363636363636365,690766,Informational,0
homepage,1896,504,66.25,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0.0,N,Fail,finished,didn't withdraw,3292.6666666666665,-7.0,27.311507936507937,0.3015267175572519,0.0,-1.8402777777777777,53505.833333333336,846.25,78.03009452880288,6.208333333333333,9.217391304347826,6.0,-2.1739130434782608,690767,Offline Content,4
homepage,88,13,55.0,M,Scotland,Lower Than A Level,70-80%,0-35,0.0,N,Fail,finished,didn't withdraw,216.33333333333331,7.0,9.166666666666666,0.1119592875318066,0.0,-1.9642857142857144,1081.6666666666667,110.0,39.92910383834495,0.0,37.0,3.0,0.0,690783,Offline Content,3
forumng,40689,5918,88.72727272727273,M,Scotland,A Level or Equivalent,20-30%,35-55,0.0,N,Fail,finished,didn't withdraw,34141.916666666664,-77.45454545454545,62.41608391608391,1.1459107806691449,0.0,-3.696969696969697,232785.79545454544,5931.363636363636,483.6449296115191,0.7272727272727273,11.297709923664122,12.0,-0.2595419847328244,690832,Interactive,2
externalquiz,1076,444,64.75,M,North Region,Lower Than A Level,10-20,0-35,0.0,Y,Withdrawn,unfinished,late withdrawal,700.25,1.75,6.416666666666666,0.1283396946564885,0.0,-1.4715909090909092,8753.125,1076.25,31.68366832785745,3.15625,2.806451612903226,8.0,-0.5161290322580645,690867,Offline Content,4
forumng,33132,7447,82.54545454545455,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,31149.08333333333,-59.27272727272727,45.35301735301736,0.933085501858736,0.0,-2.2309582309582305,283173.48484848486,5488.818181818182,340.7096769530706,1.106060606060606,7.526717557251908,12.0,-0.1450381679389313,690872,Interactive,5
externalquiz,2196,1134,81.66666666666667,F,London Region,HE Qualification,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,1498.5555555555557,-1.3333333333333333,6.166472416472417,0.1552162849872773,0.0,-1.8560606060606064,24975.925925925927,2243.333333333333,35.43583092305791,3.240740740740741,1.8113207547169807,9.0,0.2452830188679245,690882,Collaborative,4
externalquiz,9240,3702,48.833333333333336,F,London Region,A Level or Equivalent,30-40%,0-35,0.0,N,Fail,finished,didn't withdraw,24924.444444444445,0.1666666666666666,4.065462315462316,0.6530958439355387,0.0,-1.1098484848484849,415407.4074074074,1361.3333333333333,233.9411848893251,3.240740740740741,14.962264150943396,9.0,-0.3773584905660377,690884,Collaborative,0
forumng,202,80,65.0,F,Scotland,A Level or Equivalent,10-20,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,933.0,-17.0,65.0,0.1501858736059479,0.0,-1.7567567567567568,0.0,195.0,39.79070243159826,0.0,24.25,5.0,0.0,690895,Offline Content,3
forumng,16320,3560,81.2,F,North Western Region,Lower Than A Level,20-30%,35-55,0.0,Y,Pass,finished,didn't withdraw,64357.3,-4.2,22.82193362193362,1.2458015267175573,0.0,-5.413333333333334,1287146.0,2072.2,511.9411238469853,3.92,35.59183673469388,10.0,-0.2857142857142857,690902,Informational,0
forumng,7624,1868,92.0,M,East Anglian Region,HE Qualification,60-70%,0-35,0.0,N,Distinction,finished,didn't withdraw,18828.666666666668,-6.25,3.738336713995944,0.7872779843040066,0.0,-2.628571428571429,470716.6666666667,1702.25,200.368105689947,3.7777777777777777,16.6,9.0,-0.0285714285714285,690917,Offline Content,0
forumng,72,48,52.5,M,Scotland,A Level or Equivalent,50-60%,0-35,0.0,N,Fail,finished,didn't withdraw,35.166666666666664,2.5,7.613636363636363,0.0229007633587786,0.0,-1.5,263.75,352.5,4.348458452036872,3.9166666666666665,1.181818181818182,6.0,-4.090909090909091,690932,Offline Content,6
