id_student,code_module,code_presentation,activity_type,sum,count,assessment_type,date,weight,date_submitted,is_banked,score,date_registration,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation_length,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,banked_assessment_ratio,time_since_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,study_method_preference
2002415,BBB,2014B,forumng,42180,9540,TMA,103.7,9.9,105.5,0,84.2,-151.0,F,London Region,A Level or Equivalent,70-80%,35-55,0.0,120.0,N,Pass,234.0,finished,didn't withdraw,254021.0,1.8,20.451754385964914,2.575091575091575,0.0,-0.5613333333333334,0.0,254.7,2514807.9,2988.9,944.7770777850586,2.0714285714285716,40.30434782608695,7.0,-0.2898550724637681,Collaborative
2002664,EEE,2014B,forumng,11384,2288,TMA,92.5,25.0,95.75,0,80.75,-89.0,F,Scotland,HE Qualification,90-100%,35-55,0.0,30.0,N,Pass,241.0,finished,didn't withdraw,51996.11111111111,3.25,3.3199797160243407,1.3121254034117102,0.0,-0.9176136363636362,0.0,181.5,1299902.7777777778,1496.5,479.03015778079356,3.4444444444444446,45.371428571428574,9.0,-0.2857142857142857,Offline Content
2002727,DDD,2013B,homepage,490,281,CMA,31.967741935483872,4.919354838709677,28.322580645161292,0,80.25806451612904,-24.516129032258064,M,North Western Region,A Level or Equivalent,30-40%,0-35,0.12903225806451613,60.0,N,Withdrawn,240.1290322580645,unfinished,normal withdrawal,211.7741935483871,-3.6451612903225805,17.16586165257892,0.06584794538883683,0.12903225806451613,-3.421328762142226,0.12903225806451613,56.483870967741936,903.4677419354839,1280.0645161290322,13.806808356359817,-0.8387096774193549,1.6666666666666667,9.0,0.06666666666666667,Offline Content
2004143,GGG,2014J,forumng,2674,777,CMA,182.0,0.0,139.14285714285714,0,77.85714285714286,-129.0,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0.0,30.0,N,Pass,269.0,finished,didn't withdraw,1433.4285714285713,-42.857142857142854,77.85714285714286,0.20286776420605415,0.0,-0.6082589285714286,0.0,311.0,0.0,1961.4285714285713,62.35048783556817,1.3265306122448979,3.9375,7.0,-0.625,Collaborative
2004220,EEE,2014J,forumng,1515,480,TMA,77.33333333333333,24.0,83.33333333333333,0,62.333333333333336,-78.0,M,South Region,A Level or Equivalent,60-70%,35-55,0.0,30.0,N,Pass,269.0,finished,didn't withdraw,2166.0,6.0,2.8634212305611904,0.23466542750929367,0.0,-0.8095238095238094,0.0,155.33333333333334,51984.0,793.5,62.12421812997625,4.208333333333333,7.956521739130435,8.0,-1.8695652173913044,Offline Content
2006283,BBB,2013J,forumng,2354,781,TMA,120.18181818181819,9.090909090909092,120.45454545454545,0,85.0909090909091,-22.0,F,Scotland,Lower Than A Level,50-60%,35-55,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,652.4285714285714,0.2727272727272727,24.067783094098882,0.1140724946695096,0.0,-4.0519480519480515,0.0,142.1818181818182,5931.168831168831,3329.090909090909,35.48069474021218,1.974025974025974,1.381578947368421,7.0,0.02631578947368421,Collaborative
2006894,DDD,2013B,externalquiz,14728,5656,CMA,118.42857142857143,14.285714285714286,118.07142857142857,0,93.57142857142857,-36.0,M,South Region,Post Graduate Qualification,90-100%,55<=,0.0,60.0,N,Distinction,240.0,finished,didn't withdraw,8002.3,-0.35714285714285715,14.219989572736786,0.43833333333333335,0.0,-2.673469387755102,0.0,154.42857142857142,114318.57142857143,6603.857142857143,128.65766298438783,1.4642857142857142,3.2014388489208634,10.0,-0.014388489208633093,Collaborative
2008262,CCC,2014B,forumng,362,128,CMA,25.0,5.5,36.0,0,37.0,-137.0,M,London Region,HE Qualification,20-30%,35-55,0.0,60.0,N,Withdrawn,241.0,unfinished,late withdrawal,324.2857142857143,11.0,7.2,0.10729104919976289,0.0,-0.2720588235294118,0.0,162.0,1783.5714285714287,274.0,28.117492893097822,2.2857142857142856,6.615384615384615,7.0,1.0769230769230769,Offline Content
2008795,DDD,2014J,forumng,1970,920,TMA,92.8,15.0,94.2,0,64.2,-136.0,M,Scotland,HE Qualification,50-60%,35-55,1.0,60.0,N,Fail,262.0,finished,didn't withdraw,2613.5,1.4,6.253613053613053,0.2506361323155216,1.0,-0.4755555555555555,0.0,228.8,39202.5,1025.7,43.86761694110994,5.666666666666667,3.9655172413793105,6.0,-2.793103448275862,Informational
2009239,BBB,2014J,forumng,7060,1680,TMA,107.2,20.0,104.8,0,84.0,-56.0,F,South East Region,A Level or Equivalent,80-90%,35-55,2.0,120.0,N,Pass,262.0,finished,didn't withdraw,16703.0,-2.4,23.037518037518037,0.6736641221374046,1.0,-1.5272727272727273,0.0,163.2,334060.0,1728.0,238.61620294458695,4.85,18.743589743589745,8.0,-0.5128205128205128,Informational
2009279,DDD,2014J,forumng,2000,935,TMA,67.36170212765957,13.063829787234043,67.80851063829788,0,54.638297872340424,-21.25531914893617,M,West Midlands Region,HE Qualification,20-30%,35-55,0.0,150.0,N,Withdrawn,263.0425531914894,unfinished,late withdrawal,2238.3829787234044,0.44680851063829785,4.994891633189505,0.16209977702412642,0.0,-2.601823708206687,0.0,88.61702127659575,33314.63829787234,1135.063829787234,67.17136052199314,2.6595744680851063,4.891304347826087,9.0,0.5217391304347826,Collaborative
2010232,AAA,2014J,dataplus,20635,5350,TMA,114.2,20.0,115.0,0,84.2,-7.0,F,Scotland,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Pass,269.0,finished,didn't withdraw,153652.55555555556,0.8,4.524535679374389,1.7046674927715821,0.0,-14.033333333333333,0.0,121.2,3073051.111111111,1940.2,633.153563003032,4.355555555555555,40.0,9.0,-0.09090909090909091,Informational
2010245,FFF,2014B,dataplus,84766,18623,CMA,171.0,6.818181818181818,122.36363636363636,0,65.81818181818181,-53.0,M,North Western Region,A Level or Equivalent,60-70%,35-55,0.0,60.0,N,Fail,241.0,finished,didn't withdraw,182385.14285714287,-48.63636363636363,43.28839678839679,2.2839359810314166,0.0,-1.2657342657342658,0.0,224.0,1243535.0649350649,5107.818181818182,878.5578636044492,0.5909090909090909,21.26797385620915,14.0,-0.1830065359477124,Interactive
2011876,AAA,2013J,dataplus,7005,2095,TMA,114.2,20.0,114.2,0,76.0,-32.0,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,Y,Pass,268.0,finished,didn't withdraw,18778.88888888889,0.0,4.072615556486524,0.5808457711442786,0.0,-2.4516129032258065,0.0,146.2,375577.77777777775,1748.4,223.57122111106094,4.355555555555555,16.318181818181817,9.0,-0.09090909090909091,Informational
2012900,FFF,2013B,forumng,1270,280,TMA,33.0,12.5,30.0,0,61.0,-24.0,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0.0,80.0,N,Withdrawn,240.0,unfinished,late withdrawal,1767.375,-3.0,4.518518518518519,0.3307291666666667,0.0,-2.6521739130434785,0.0,57.0,22092.1875,522.0,73.79780936224779,2.0,13.733333333333333,8.0,-0.9333333333333333,Offline Content
2012966,AAA,2013J,forumng,2595,740,TMA,114.2,20.0,113.4,0,78.4,-102.0,M,North Western Region,Lower Than A Level,30-40%,35-55,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,3109.8333333333335,-0.8,4.130763859796118,0.32276119402985076,0.0,-0.7762376237623763,0.0,216.2,62196.666666666664,1211.4,79.17625471279145,6.5,7.793103448275862,6.0,0.2413793103448276,Informational
2013403,CCC,2014J,forumng,29848,4800,CMA,118.625,12.5,119.75,0,94.875,-60.0,F,South East Region,A Level or Equivalent,50-60%,35-55,0.0,60.0,N,Pass,269.0,finished,didn't withdraw,61152.0,1.125,10.5855827294686,1.5410987195373813,0.0,-1.6080508474576272,0.0,178.625,764400.0,3457.875,648.4300626635722,2.5833333333333335,27.802816901408452,9.0,0.07042253521126761,Collaborative
2014252,DDD,2013J,externalquiz,1865,825,TMA,90.8,16.0,93.4,0,53.8,-51.0,M,South Region,HE Qualification,60-70%,0-35,0.0,60.0,N,Withdrawn,261.0,unfinished,late withdrawal,1138.7777777777778,2.6,3.422089622089622,0.1587909748829289,0.0,-1.076,0.0,141.8,18220.444444444445,1245.8,36.360290250088866,3.2888888888888888,2.1136363636363638,9.0,-0.2727272727272727,Informational
2016517,CCC,2014B,forumng,5968,1672,CMA,114.25,12.5,114.75,0,86.25,-29.0,M,North Western Region,Lower Than A Level,80-90%,0-35,0.0,75.0,N,Pass,241.0,finished,didn't withdraw,5011.714285714285,0.5,9.679966787439612,0.4422050978067576,0.0,-3.080357142857143,0.0,143.25,62646.42857142857,2460.375,153.28154216614328,3.1964285714285716,8.50909090909091,7.0,-0.14545454545454545,Collaborative
2017487,FFF,2014J,dataplus,76332,18072,CMA,182.66666666666666,8.333333333333334,159.58333333333334,0,89.83333333333333,-17.0,M,Scotland,Lower Than A Level,20-30%,35-55,0.0,60.0,Y,Distinction,269.0,finished,didn't withdraw,162611.0,-23.083333333333332,55.26543209876544,1.689060010621349,0.0,-5.614583333333333,0.0,199.66666666666666,1355091.6666666667,7600.75,867.6202105581875,0.16666666666666666,20.34131736526946,14.0,-0.05988023952095808,Interactive
2019837,BBB,2013B,forumng,1724,660,CMA,52.25,6.25,55.75,0,87.0,-29.0,F,North Western Region,A Level or Equivalent,20-30%,35-55,0.0,60.0,N,Withdrawn,240.0,unfinished,late withdrawal,2548.0,3.5,29.0,0.2565476190476191,0.0,-3.107142857142857,0.0,81.25,15925.0,1274.0,64.75676917079136,-0.2857142857142857,7.0,7.0,-0.8888888888888887,Offline Content
2019921,GGG,2013J,homepage,430,155,CMA,174.4,0.0,147.0,0,63.4,-29.0,F,North Western Region,Lower Than A Level,60-70%,0-35,0.0,30.0,N,Fail,261.0,finished,didn't withdraw,247.6,-27.4,63.4,0.06590038314176244,0.0,-2.2642857142857142,0.0,203.4,0.0,833.2,22.998188334446404,0.0,2.4583333333333335,5.0,-1.25,Informational
2020628,FFF,2014J,dataplus,206952,28740,CMA,182.66666666666666,8.333333333333334,80.58333333333333,0,70.5,-64.0,M,Scotland,A Level or Equivalent,10-20,35-55,0.0,60.0,Y,Pass,269.0,finished,didn't withdraw,541030.2857142857,-102.08333333333333,48.94254510921178,4.579394583112055,0.0,-1.119047619047619,0.0,246.66666666666666,4508585.714285715,6005.083333333333,2334.809008295568,0.8809523809523809,53.131736526946106,14.0,-0.20359281437125748,Interactive
2020916,DDD,2013B,forumng,14467,5262,TMA,112.23684210526316,15.210526315789474,112.6842105263158,0,72.13815789473684,-63.71052631578947,M,North Region,Lower Than A Level,40-50%,0-35,0.0,53.0921052631579,N,Pass,246.67763157894737,finished,didn't withdraw,5312.085526315789,0.4473684210526316,9.632590004563815,0.3935443569425422,0.0,-1.1621386212008895,0.0,175.94736842105263,80538.55921052632,5020.4671052631575,88.45870080436306,1.381578947368421,1.7350993377483444,10.0,0.32450331125827814,Collaborative
2022801,BBB,2014B,forumng,9284,2981,TMA,108.0909090909091,9.090909090909092,104.63636363636364,0,85.72727272727273,-114.0,M,South Region,A Level or Equivalent,90-100%,35-55,1.0,120.0,N,Distinction,234.0,finished,didn't withdraw,10021.0,-3.4545454545454546,24.842105263157894,0.5152625152625153,1.0,-0.758648431214803,0.0,222.0909090909091,91100.0,3370.4545454545455,137.5172169672075,1.844155844155844,5.434210526315789,7.0,-0.3684210526315789,Collaborative
2023366,BBB,2013B,forumng,16819,5500,TMA,112.54545454545455,9.090909090909092,114.72727272727273,0,94.0,-16.0,F,South East Region,Lower Than A Level,60-70%,35-55,0.0,120.0,N,Pass,240.0,finished,didn't withdraw,33344.375,2.1818181818181817,26.225677830940985,0.7963541666666667,0.0,-6.266666666666667,0.0,128.54545454545453,303130.6818181818,4197.272727272727,279.7194741082614,1.5,9.666666666666666,8.0,-0.11494252873563218,Collaborative
2023561,BBB,2013J,forumng,272,112,CMA,36.5,3.0,40.0,0,90.0,-44.0,M,London Region,Lower Than A Level,30-40%,35-55,5.0,60.0,N,Withdrawn,268.0,unfinished,late withdrawal,210.66666666666666,3.5,31.666666666666668,0.0845771144278607,1.0,-2.0930232558139537,0.0,80.5,632.0,590.0,7.4018834621924965,-2.6666666666666665,2.0,6.0,-1.8181818181818181,Offline Content
2024200,EEE,2014J,forumng,2224,436,TMA,50.5,22.0,49.0,0,97.0,-137.0,M,Scotland,HE Qualification,70-80%,35-55,0.0,30.0,N,Fail,269.0,finished,didn't withdraw,11159.833333333334,-1.5,4.561866125760649,0.6889714993804213,0.0,-0.7132352941176471,0.0,187.5,245516.33333333334,632.0,165.32135831510553,3.0,39.63636363636363,6.0,-0.5454545454545454,Offline Content
2024838,DDD,2014J,forumng,556,190,TMA,30.5,7.5,28.5,0,87.5,-122.0,F,Ireland,HE Qualification,0-10%,35-55,0.0,60.0,N,Withdrawn,262.0,unfinished,normal withdrawal,907.1666666666666,-2.0,11.174242424242424,0.17684478371501275,0.0,-0.7231404958677685,0.0,152.5,6803.75,567.5,32.09455726537767,1.75,7.636363636363637,6.0,0.45454545454545453,Offline Content
2025233,FFF,2014B,folder,10351,2706,CMA,171.0,6.818181818181818,144.27272727272728,0,81.0,-68.0,M,London Region,A Level or Equivalent,40-50%,35-55,0.0,120.0,N,Pass,241.0,finished,didn't withdraw,4164.9,-26.727272727272727,55.49171199171199,0.3904564315352697,0.0,-1.208955223880597,0.0,239.0,28397.045454545456,4504.863636363636,130.32147618855194,-0.34545454545454546,4.091743119266055,10.0,0.018348623853211014,Collaborative
2025354,DDD,2014J,externalquiz,23286,6384,TMA,95.83333333333333,16.666666666666668,95.66666666666667,0,91.0,-45.0,M,Scotland,HE Qualification,70-80%,35-55,0.0,70.0,N,Distinction,262.0,finished,didn't withdraw,155435.0,-0.16666666666666666,7.12956487956488,1.6458863443596268,0.0,-2.0681818181818183,0.0,140.83333333333334,2590583.3333333335,2504.1666666666665,766.7558876167617,3.259259259259259,46.16981132075472,9.0,-0.1509433962264151,Collaborative
2025589,DDD,2014J,forumng,750,486,TMA,95.83333333333333,16.666666666666668,101.5,0,65.0,-140.0,F,London Region,HE Qualification,0-10%,35-55,0.0,60.0,N,Pass,262.0,finished,didn't withdraw,409.3333333333333,5.666666666666667,5.546814296814297,0.07951653944020357,0.0,-0.4676258992805755,0.0,235.83333333333334,6822.222222222223,1237.1666666666667,16.50367924347261,5.805555555555555,1.3714285714285714,6.0,-2.2857142857142856,Collaborative
2026075,FFF,2014J,dualpane,27168,7232,CMA,158.75,9.375,78.75,0,75.5,-114.0,M,Scotland,HE Qualification,90-100%,55<=,0.0,90.0,N,Withdrawn,269.0,unfinished,late withdrawal,44381.28571428572,-80.0,40.98700142450143,0.9017525225703664,0.0,-0.668141592920354,0.0,272.75,416074.5535714286,4272.75,396.06946597664137,0.9375,13.234234234234235,14.0,-0.08108108108108107,Interactive
2026585,CCC,2014J,forumng,67304,17900,TMA,109.29464285714286,16.964285714285715,108.01785714285714,0,86.71428571428571,-29.642857142857142,M,Ireland,HE Qualification,0-10%,35-55,0.0,49.285714285714285,N,Pass,259.0,finished,didn't withdraw,222303.92857142858,-1.2767857142857142,7.591651777840071,2.3052613138300098,0.0,-3.028852920478536,0.0,138.9375,3326964.285714286,4872.196428571428,823.623544223781,1.1339285714285714,26.414414414414413,10.0,-0.009009009009009009,Collaborative
2028388,DDD,2013B,externalquiz,20304,8400,CMA,113.16666666666667,15.083333333333334,115.0,0,45.666666666666664,-94.0,M,London Region,Lower Than A Level,40-50%,35-55,0.0,90.0,N,Pass,240.0,finished,didn't withdraw,21651.4,1.8333333333333333,6.8622092545972615,0.705,0.0,-0.49103942652329746,0.0,207.16666666666666,326575.2833333333,2767.8333333333335,184.71133963998156,1.7,4.899159663865547,10.0,0.058823529411764705,Collaborative
2028474,EEE,2013J,dualpane,507,122,TMA,33.0,16.0,33.0,0,86.0,-29.0,M,South Region,A Level or Equivalent,40-50%,35-55,0.0,165.0,N,Fail,268.0,finished,didn't withdraw,1739.0,0.0,5.0588235294117645,0.21019900497512436,0.0,-3.0714285714285716,0.0,62.0,27824.0,430.0,75.49172140042907,0.0,28.5,9.0,0.0,Offline Content
2028523,FFF,2014J,forumng,1292,274,CMA,132.5,6.25,24.0,0,67.5,-31.0,F,South West Region,A Level or Equivalent,50-60%,35-55,0.0,90.0,N,Withdrawn,269.0,unfinished,late withdrawal,1353.090909090909,-108.5,34.16666666666667,0.21831699898614396,0.0,-2.25,0.0,163.5,8456.818181818182,774.0,76.37886881678467,-0.09090909090909091,12.0,11.0,0.4285714285714286,Offline Content
2029037,BBB,2013J,forumng,20625,6050,TMA,120.18181818181819,9.090909090909092,119.63636363636364,0,75.63636363636364,-171.0,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,35477.625,-0.5454545454545454,20.953748006379588,0.8745335820895522,0.0,-0.4449197860962567,0.0,291.1818181818182,322523.86363636365,3381.5454545454545,331.2546789953644,1.7272727272727273,12.13793103448276,8.0,-0.3218390804597701,Collaborative
2029571,FFF,2014J,forumng,14628,3534,TMA,131.33333333333334,12.5,80.16666666666667,0,83.5,-28.0,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0.0,60.0,N,Withdrawn,269.0,unfinished,late withdrawal,25052.363636363636,-51.166666666666664,31.339506172839506,0.8239270023656641,0.0,-3.0925925925925926,0.0,159.33333333333334,313154.54545454547,2801.8333333333335,264.27757181613987,0.8939393939393939,12.96923076923077,11.0,-0.09230769230769231,Interactive
2030117,CCC,2014J,forumng,5076,1402,CMA,64.66666666666667,8.333333333333334,69.16666666666667,0,48.333333333333336,-92.83333333333333,M,Scotland,HE Qualification,70-80%,35-55,0.8333333333333334,38.333333333333336,N,Fail,264.3333333333333,finished,didn't withdraw,5551.354166666667,4.5,9.387721417069244,0.39601104443998825,0.8333333333333334,-0.646900269541779,0.0,157.5,52448.291666666664,1127.5,123.09579386837352,2.0208333333333335,8.106382978723405,8.0,0.1276595744680851,Collaborative
2030241,DDD,2014J,externalquiz,1077,438,TMA,41.0,8.333333333333334,43.0,0,23.333333333333332,-39.0,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0.0,150.0,N,Withdrawn,262.0,unfinished,late withdrawal,1241.25,2.0,2.6262626262626263,0.1712786259541985,0.0,-0.6140350877192983,0.0,80.0,10343.75,293.3333333333333,39.6696275231579,1.8333333333333333,4.608695652173913,8.0,-0.21739130434782608,Offline Content
2031252,FFF,2013B,dataplus,28248,5775,CMA,167.27272727272728,6.818181818181818,161.8181818181818,0,82.9090909090909,-151.0,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0.0,90.0,N,Pass,240.0,finished,didn't withdraw,17591.46153846154,-5.454545454545454,51.36933436933437,0.8230769230769232,0.0,-0.5527272727272727,0.0,318.27272727272725,119941.78321678322,5958.727272727273,253.82279415812158,-0.32867132867132864,5.767605633802817,13.0,0.007042253521126761,Interactive
2032057,DDD,2013J,forumng,6246,2708,TMA,99.34210526315789,24.842105263157894,97.26315789473684,0,81.5,-30.05263157894737,M,South Region,A Level or Equivalent,80-90%,0-35,0.0,53.68421052631579,N,Pass,262.6842105263158,finished,didn't withdraw,6321.289473684211,-2.0789473684210527,7.414933340519584,0.3144682305687305,0.0,-7.184941520467836,0.0,129.39473684210526,188283.44736842104,3104.657894736842,95.15933452567026,2.8421052631578947,3.32,11.0,-0.21333333333333335,Collaborative
2032058,CCC,2014B,forumng,2499,693,CMA,39.0,6.0,40.0,0,73.66666666666667,-60.0,M,South West Region,Lower Than A Level,60-70%,35-55,0.0,40.0,N,Withdrawn,241.0,unfinished,normal withdrawal,4998.0,1.0,13.369444444444444,0.49377593360995853,0.0,-1.2485875706214689,0.0,99.0,29988.0,805.6666666666666,96.41939638890092,0.5238095238095238,13.650000000000002,7.0,0.7,Offline Content
2032882,DDD,2014J,externalquiz,7038,3128,TMA,86.4,16.0,95.6,0,69.8,-97.0,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0.6,60.0,Y,Pass,261.6,finished,didn't withdraw,5548.175,9.2,5.312642762642763,0.3362430902869176,0.6,-0.7278315065549108,0.0,183.4,89324.75,2814.3,69.66410822427531,2.15,2.4683544303797467,9.0,-0.0379746835443038,Collaborative
2033951,EEE,2013J,dualpane,5836,1368,TMA,96.0,25.0,106.0,0,84.75,-42.0,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0.0,30.0,N,Distinction,268.0,finished,didn't withdraw,9608.0,10.0,3.4700811359026367,0.5444029850746268,0.0,-2.0670731707317076,0.0,138.0,240200.0,1741.25,162.30104980939205,3.175,13.76923076923077,10.0,-0.20512820512820512,Offline Content
2034300,BBB,2013J,forumng,2816,1243,TMA,120.18181818181819,9.090909090909092,120.45454545454545,0,78.18181818181819,-91.0,F,London Region,Lower Than A Level,0-10%,35-55,1.0,60.0,N,Pass,268.0,finished,didn't withdraw,811.7142857142857,0.2727272727272727,23.465709728867623,0.13646055437100213,1.0,-0.8686868686868686,0.0,211.1818181818182,7379.220779220779,3077.4545454545455,29.340303056693987,1.9610389610389611,1.144736842105263,7.0,0.06578947368421052,Collaborative
2034350,BBB,2013B,forumng,3405,400,TMA,19.0,5.0,15.0,0,87.0,-60.0,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0.0,150.0,N,Withdrawn,240.0,unfinished,normal withdrawal,66115.44444444444,-4.0,14.5,1.576388888888889,0.0,-1.4745762711864407,0.0,79.0,330577.22222222225,435.0,747.3484796264725,0.0,272.375,9.0,0.0,Offline Content
